#LIBRARY    ENDF/B-VIII.b4
#REACTION   O-16(N,EL)O-16-L0,SIG
#NUCLEUS    O-16
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 5.07054E+07 0.804664     Lin-Lin
 5.14208E+07 0.794183     Lin-Lin
 5.21462E+07 0.783553     Lin-Lin
 5.28819E+07 0.772774     Lin-Lin
 5.3E+07     0.771044     Lin-Lin
 5.37477E+07 0.761048     Lin-Lin
 5.4506E+07  0.750912     Lin-Lin
 5.5275E+07  0.740632     Lin-Lin
 5.60548E+07 0.730208     Lin-Lin
 5.68457E+07 0.719636     Lin-Lin
 5.7E+07     0.717573     Lin-Lin
 5.78042E+07 0.707594     Lin-Lin
 5.86197E+07 0.697475     Lin-Lin
 5.94467E+07 0.687212     Lin-Lin
 6.02854E+07 0.676805     Lin-Lin
 6.1E+07     0.667938     Lin-Lin
 6.18606E+07 0.658281     Lin-Lin
 6.27333E+07 0.648488     Lin-Lin
 6.36184E+07 0.638556     Lin-Lin
 6.45159E+07 0.628485     Lin-Lin
 6.5E+07     0.623053     Lin-Lin
 6.5917E+07  0.61377      Lin-Lin
 6.6847E+07  0.604355     Lin-Lin
 6.77901E+07 0.594807     Lin-Lin
 6.87465E+07 0.585125     Lin-Lin
 6.9E+07     0.582559     Lin-Lin
 6.99735E+07 0.573548     Lin-Lin
 7.09607E+07 0.564411     Lin-Lin
 7.19618E+07 0.555145     Lin-Lin
 7.2977E+07  0.545748     Lin-Lin
 7.3E+07     0.545535     Lin-Lin
 7.40299E+07 0.536876     Lin-Lin
 7.50743E+07 0.528095     Lin-Lin
 7.61335E+07 0.519189     Lin-Lin
 7.7E+07     0.511904     Lin-Lin
 7.80863E+07 0.50361      Lin-Lin
 7.9188E+07  0.495199     Lin-Lin
 8E+07       0.489        Lin-Lin
 8.11287E+07 0.481538     Lin-Lin
 8.2E+07     0.475777     Lin-Lin
 8.31569E+07 0.468808     Lin-Lin
 8.43301E+07 0.46174      Lin-Lin
 8.55198E+07 0.454573     Lin-Lin
 8.6E+07     0.451681     Lin-Lin
 8.72133E+07 0.443199     Lin-Lin
 8.8E+07     0.4377       Lin-Lin
 8.92415E+07 0.427333     Lin-Lin
 9E+07       0.421        Lin-Lin
 9.12697E+07 0.409862     Lin-Lin
 9.25574E+07 0.398566     Lin-Lin
 9.38632E+07 0.387111     Lin-Lin
 9.4E+07     0.385911     Lin-Lin
 9.53262E+07 0.375284     Lin-Lin
 9.6671E+07  0.364508     Lin-Lin
 9.7E+07     0.361872     Lin-Lin
 9.83685E+07 0.351895     Lin-Lin
 9.97563E+07 0.341777     Lin-Lin
 1E+08       0.34         Lin-Lin
 1.01411E+08 0.330427     Lin-Lin
 1.02E+08    0.326429     Lin-Lin
 1.03439E+08 0.317142     Lin-Lin
 1.04E+08    0.313522     Lin-Lin
 1.05467E+08 0.304645     Lin-Lin
 1.06E+08    0.301421     Lin-Lin
 1.07495E+08 0.29305      Lin-Lin
 1.08E+08    0.290226     Lin-Lin
 1.09524E+08 0.282435     Lin-Lin
 1.1E+08     0.28         Lin-Lin
 1.11552E+08 0.272707     Lin-Lin
 1.12E+08    0.270601     Lin-Lin
 1.1358E+08  0.263832     Lin-Lin
 1.15183E+08 0.256968     Lin-Lin
 1.16E+08    0.253466     Lin-Lin
 1.17637E+08 0.247138     Lin-Lin
 1.19296E+08 0.240721     Lin-Lin
 1.2E+08     0.238        Lin-Lin
 1.21693E+08 0.232024     Lin-Lin
 1.2341E+08  0.225965     Lin-Lin
 1.24E+08    0.223882     Lin-Lin
 1.25749E+08 0.218254     Lin-Lin
 1.27524E+08 0.212548     Lin-Lin
 1.28E+08    0.211015     Lin-Lin
 1.29806E+08 0.205703     Lin-Lin
 1.31637E+08 0.200316     Lin-Lin
 1.33494E+08 0.194853     Lin-Lin
 1.35378E+08 0.189312     Lin-Lin
 1.37288E+08 0.183694     Lin-Lin
 1.38E+08    0.181598     Lin-Lin
 1.39947E+08 0.176147     Lin-Lin
 1.41921E+08 0.170619     Lin-Lin
 1.43924E+08 0.165013     Lin-Lin
 1.45954E+08 0.159328     Lin-Lin
 1.48013E+08 0.153563     Lin-Lin
 1.5E+08     0.148        Lin-Lin
#END
